project_id,project_name,description,category,state_id,state_name,district_id,district_name,constituency_id,constituency_name,mp_id,mp_name,ia_id,ia_name,sanction_amount,sanction_date,start_date,expected_completion_date,actual_completion_date,physical_progress,financial_progress,status,latitude,longitude,address,gps_accuracy_meters,record_source,synthetic_scenario,source_file,source_row,synthetic_seed,risk_overall_score,risk_level,risk_financial,risk_timeline,risk_compliance,risk_ia,risk_geo,risk_evidence,risk_reasons,flags_count
P12644,Drainage & Sewerage - Sundarnagar Ward 2,Construction of underground drainage network and silt chamber in Sundarnagar Ward 2.,Drainage & Sewerage,ST12,Haryana,D132,Ambala,C140,Ambala,MP140,Varun Chaudhry,IA079,Haryana DRDA Executive Division,3500000,2025-01-27,2025-02-20,2026-01-09,,0,0,NOT_STARTED,28.838,75.9585,"Sundarnagar Ward 2, Haryana",5,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,141,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P12645,Public Solar & Street Lighting - Sitarampur Ward 14,Installation of 120 Nos. LED Solar High-Mast street lights in wards of Sitarampur Ward 14.,Public Solar & Street Lighting,ST12,Haryana,D132,Ambala,C140,Ambala,MP140,Varun Chaudhry,IA082,Haryana ZILLA_PARISHAD Executive Division,7310000,2026-12-19,2027-01-13,2027-10-12,2027-10-12,100,100,COMPLETED,29.2766,75.9987,"Sitarampur Ward 14, Haryana",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,141,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12646,Sanitation Complex - Gopalpur Ward 10,Construction of public bio-toilets and modern wash facility near bus stand Gopalpur Ward 10.,Sanitation Complex,ST12,Haryana,D132,Ambala,C140,Ambala,MP140,Varun Chaudhry,IA080,Haryana MUNICIPAL Executive Division,2870000,2025-05-17,2025-06-09,2026-03-28,,0,0,NOT_STARTED,29.4511,75.66,"Gopalpur Ward 10, Haryana",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,141,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P12647,Road & Transport - Bhimpur Ward 9,Construction and blacktopping of CC road from Bhimpur Ward 9 to Vivekananda Pally Chowk in VARUN CHAUDHRY.,Road & Transport,ST12,Haryana,D132,Ambala,C140,Ambala,MP140,Varun Chaudhry,IA078,Haryana PWD Executive Division,5630000,2026-11-09,2026-12-09,2027-12-03,,83,78,IN_PROGRESS,29.1295,76.1201,"Bhimpur Ward 9, Haryana",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,141,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12648,Public Solar & Street Lighting - Bhimpur Ward 15,Solar electrification of public facilities and market junction at Bhimpur Ward 15.,Public Solar & Street Lighting,ST12,Haryana,D132,Ambala,C140,Ambala,MP140,Varun Chaudhry,IA079,Haryana DRDA Executive Division,2210000,2025-08-07,2025-08-23,2026-07-23,2026-07-23,100,100,COMPLETED,29.1763,76.2203,"Bhimpur Ward 15, Haryana",4,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,141,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12649,Road & Transport - Subhash Nagar Ward 15,Construction and blacktopping of CC road from Subhash Nagar Ward 15 to Devipur Chowk in ANURAG SINGH THAKUR.,Road & Transport,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA086,Himachal Pradesh DRDA Executive Division,4090000,2025-01-03,2025-02-04,2025-09-08,,48,42,IN_PROGRESS,30.8507,77.2977,"Subhash Nagar Ward 15, Himachal Pradesh",9,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P12650,Primary Health Centre & Hospital - Vivekananda Pally Ward 13,Establishment of Ayush Health and Wellness Centre with diagnostic equipment in Vivekananda Pally Ward 13.,Primary Health Centre & Hospital,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA086,Himachal Pradesh DRDA Executive Division,4230000,2025-01-14,2025-02-18,2025-09-23,,71,78,IN_PROGRESS,30.7537,76.8791,"Vivekananda Pally Ward 13, Himachal Pradesh",12,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12651,Community Hall & Social Asset - Krishnanagar Ward 12,Construction of Dr. B.R. Ambedkar Bhavan and community asset centre in Krishnanagar Ward 12.,Community Hall & Social Asset,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA090,Himachal Pradesh ELECTRICITY Executive Division,2860000,2024-11-21,2024-12-24,2025-11-22,2025-11-22,100,100,COMPLETED,30.7546,77.2835,"Krishnanagar Ward 12, Himachal Pradesh",12,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12652,Irrigation & Check Dam - Maharajpur Ward 2,Construction of check dam and water harvesting pond on nullah at Maharajpur Ward 2.,Irrigation & Check Dam,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA090,Himachal Pradesh ELECTRICITY Executive Division,4140000,2024-01-21,2024-02-23,2025-03-27,,29,36,IN_PROGRESS,30.8975,76.785,"Maharajpur Ward 2, Himachal Pradesh",11,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P12653,Irrigation & Check Dam - Chandpur Ward 12,Construction of check dam and water harvesting pond on nullah at Chandpur Ward 12.,Irrigation & Check Dam,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA087,Himachal Pradesh MUNICIPAL Executive Division,5230000,2026-02-05,2026-02-23,2026-12-21,,0,0,NOT_STARTED,30.7502,77.5611,"Chandpur Ward 12, Himachal Pradesh",12,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12654,Community Hall & Social Asset - Rajendra Nagar Ward 15,Construction of Dr. B.R. Ambedkar Bhavan and community asset centre in Rajendra Nagar Ward 15.,Community Hall & Social Asset,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA089,Himachal Pradesh ZILLA_PARISHAD Executive Division,4660000,2025-04-07,2025-05-13,2026-07-05,,0,0,NOT_STARTED,31.4484,76.7776,"Rajendra Nagar Ward 15, Himachal Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P12655,Community Hall & Social Asset - Patel Chowk Ward 10,Construction of multipurpose community welfare hall and cultural stage at Patel Chowk Ward 10.,Community Hall & Social Asset,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA085,Himachal Pradesh PWD Executive Division,6040000,2025-02-16,2025-03-10,2025-10-08,2025-10-08,100,100,COMPLETED,31.0687,77.23,"Patel Chowk Ward 10, Himachal Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12656,Drainage & Sewerage - Anandpur Ward 14,Construction of underground drainage network and silt chamber in Anandpur Ward 14.,Drainage & Sewerage,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA090,Himachal Pradesh ELECTRICITY Executive Division,5630000,2024-06-15,2024-07-25,2025-02-28,2025-02-28,100,100,COMPLETED,31.5064,76.8629,"Anandpur Ward 14, Himachal Pradesh",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12657,Sanitation Complex - Gandhi Gram Ward 11,Construction of public bio-toilets and modern wash facility near bus stand Gandhi Gram Ward 11.,Sanitation Complex,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA090,Himachal Pradesh ELECTRICITY Executive Division,2370000,2024-09-12,2024-09-30,2025-07-04,,0,0,NOT_STARTED,31.192,77.0687,"Gandhi Gram Ward 11, Himachal Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P12658,Sports & Youth Facility - Rampur Ward 12,Construction of indoor badminton court and youth club building in Rampur Ward 12.,Sports & Youth Facility,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA090,Himachal Pradesh ELECTRICITY Executive Division,7320000,2026-04-03,2026-04-19,2026-12-04,,32,27,IN_PROGRESS,31.363,77.2325,"Rampur Ward 12, Himachal Pradesh",4,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12659,Primary Health Centre & Hospital - Krishnanagar Ward 2,Establishment of Ayush Health and Wellness Centre with diagnostic equipment in Krishnanagar Ward 2.,Primary Health Centre & Hospital,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA086,Himachal Pradesh DRDA Executive Division,3720000,2025-07-06,2025-08-10,2026-04-19,,27,32,IN_PROGRESS,31.2303,76.9228,"Krishnanagar Ward 2, Himachal Pradesh",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P12660,Community Hall & Social Asset - Govindpur Ward 2,Construction of multipurpose community welfare hall and cultural stage at Govindpur Ward 2.,Community Hall & Social Asset,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA085,Himachal Pradesh PWD Executive Division,2300000,2025-04-23,2025-05-18,2026-06-03,2026-06-03,100,100,COMPLETED,30.8297,77.6068,"Govindpur Ward 2, Himachal Pradesh",3,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12661,Irrigation & Check Dam - Krishnanagar Ward 14,Lift irrigation scheme with pipeline network for marginal farmers in Krishnanagar Ward 14.,Irrigation & Check Dam,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA086,Himachal Pradesh DRDA Executive Division,1870000,2025-11-01,2025-11-18,2026-09-29,,69,75,IN_PROGRESS,30.7911,77.549,"Krishnanagar Ward 14, Himachal Pradesh",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12662,Community Hall & Social Asset - Shivpur Ward 4,Construction of Dr. B.R. Ambedkar Bhavan and community asset centre in Shivpur Ward 4.,Community Hall & Social Asset,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA091,Himachal Pradesh IRRIGATION Executive Division,1840000,2026-10-12,2026-11-12,2027-10-25,,82,76,IN_PROGRESS,31.4634,77.0826,"Shivpur Ward 4, Himachal Pradesh",9,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12663,Road & Transport - Sultanpur Ward 8,Laying of interlocking paver block road and side drains near Sultanpur Ward 8.,Road & Transport,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA090,Himachal Pradesh ELECTRICITY Executive Division,3840000,2024-08-27,2024-09-11,2025-11-03,2025-11-03,100,100,COMPLETED,31.183,76.9807,"Sultanpur Ward 8, Himachal Pradesh",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12664,Community Hall & Social Asset - Sultanpur Ward 5,Construction of multipurpose community welfare hall and cultural stage at Sultanpur Ward 5.,Community Hall & Social Asset,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA086,Himachal Pradesh DRDA Executive Division,6240000,2024-06-12,2024-07-03,2025-02-14,,23,28,IN_PROGRESS,31.3822,76.7634,"Sultanpur Ward 5, Himachal Pradesh",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P12665,Primary Health Centre & Hospital - Chandpur Ward 8,Establishment of Ayush Health and Wellness Centre with diagnostic equipment in Chandpur Ward 8.,Primary Health Centre & Hospital,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA085,Himachal Pradesh PWD Executive Division,6990000,2026-09-01,2026-09-16,2027-08-17,,38,35,IN_PROGRESS,31.3021,76.8399,"Chandpur Ward 8, Himachal Pradesh",12,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12666,Sports & Youth Facility - Govindpur Ward 4,Development of rural sports stadium with running track and open gym at Govindpur Ward 4.,Sports & Youth Facility,ST13,Himachal Pradesh,D133,Hamirpur,C141,Hamirpur,MP141,Anurag Singh Thakur,IA086,Himachal Pradesh DRDA Executive Division,6060000,2026-02-04,2026-03-11,2026-11-14,2026-11-14,100,100,COMPLETED,31.3343,77.5981,"Govindpur Ward 4, Himachal Pradesh",11,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,142,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12667,School & Educational Infra - Maharajpur Ward 8,Construction of 4 additional smart classrooms and science laboratory at Govt High School Maharajpur Ward 8.,School & Educational Infra,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA089,Himachal Pradesh ZILLA_PARISHAD Executive Division,7360000,2024-09-09,2024-09-25,2025-11-11,2025-11-11,100,100,COMPLETED,30.8909,77.4524,"Maharajpur Ward 8, Himachal Pradesh",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12668,Sports & Youth Facility - Sitarampur Ward 14,Development of rural sports stadium with running track and open gym at Sitarampur Ward 14.,Sports & Youth Facility,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA089,Himachal Pradesh ZILLA_PARISHAD Executive Division,6040000,2024-09-23,2024-11-02,2025-12-26,2025-12-26,100,100,COMPLETED,31.5501,77.4152,"Sitarampur Ward 14, Himachal Pradesh",4,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12669,Primary Health Centre & Hospital - Krishnanagar Ward 1,Construction of 10-bed Maternity and Child Care wing at Primary Health Centre Krishnanagar Ward 1.,Primary Health Centre & Hospital,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA088,Himachal Pradesh PHED Executive Division,7030000,2024-02-04,2024-03-06,2025-03-07,,0,0,NOT_STARTED,30.7323,77.5258,"Krishnanagar Ward 1, Himachal Pradesh",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P12670,Drainage & Sewerage - Subhash Nagar Ward 6,Construction of storm water pucca RCC covered drainage system along main bazaar in Subhash Nagar Ward 6.,Drainage & Sewerage,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA090,Himachal Pradesh ELECTRICITY Executive Division,1890000,2026-09-04,2026-10-01,2027-11-22,2027-11-22,100,100,COMPLETED,30.8021,76.8222,"Subhash Nagar Ward 6, Himachal Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12671,Community Hall & Social Asset - Sitarampur Ward 10,Construction of Dr. B.R. Ambedkar Bhavan and community asset centre in Sitarampur Ward 10.,Community Hall & Social Asset,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA091,Himachal Pradesh IRRIGATION Executive Division,1820000,2025-05-15,2025-06-01,2025-12-10,,75,75,IN_PROGRESS,30.8704,76.9546,"Sitarampur Ward 10, Himachal Pradesh",3,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12672,Sanitation Complex - Govindpur Ward 14,Construction of public bio-toilets and modern wash facility near bus stand Govindpur Ward 14.,Sanitation Complex,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA091,Himachal Pradesh IRRIGATION Executive Division,6940000,2025-11-11,2025-12-05,2026-06-18,,70,76,IN_PROGRESS,31.2663,77.0952,"Govindpur Ward 14, Himachal Pradesh",11,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12673,Sports & Youth Facility - Maharajpur Ward 11,Construction of indoor badminton court and youth club building in Maharajpur Ward 11.,Sports & Youth Facility,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA086,Himachal Pradesh DRDA Executive Division,6210000,2026-02-22,2026-03-14,2027-02-24,,44,43,IN_PROGRESS,31.2091,77.5966,"Maharajpur Ward 11, Himachal Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12674,Public Solar & Street Lighting - Rajendra Nagar Ward 15,Installation of 120 Nos. LED Solar High-Mast street lights in wards of Rajendra Nagar Ward 15.,Public Solar & Street Lighting,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA088,Himachal Pradesh PHED Executive Division,5310000,2025-11-24,2025-12-19,2027-02-03,,20,14,IN_PROGRESS,31.4795,77.6038,"Rajendra Nagar Ward 15, Himachal Pradesh",9,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12675,Public Solar & Street Lighting - Nehru Nagar Ward 15,Solar electrification of public facilities and market junction at Nehru Nagar Ward 15.,Public Solar & Street Lighting,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA091,Himachal Pradesh IRRIGATION Executive Division,1570000,2025-03-14,2025-04-05,2026-05-21,,47,48,IN_PROGRESS,31.0273,77.0414,"Nehru Nagar Ward 15, Himachal Pradesh",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P12676,Public Solar & Street Lighting - Rajendra Nagar Ward 3,Installation of 120 Nos. LED Solar High-Mast street lights in wards of Rajendra Nagar Ward 3.,Public Solar & Street Lighting,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA085,Himachal Pradesh PWD Executive Division,7000000,2026-10-23,2026-12-02,2028-01-13,,0,0,NOT_STARTED,30.6608,77.4177,"Rajendra Nagar Ward 3, Himachal Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12677,Irrigation & Check Dam - Sitarampur Ward 13,Construction of check dam and water harvesting pond on nullah at Sitarampur Ward 13.,Irrigation & Check Dam,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA086,Himachal Pradesh DRDA Executive Division,5970000,2024-07-18,2024-08-04,2025-03-12,,73,75,IN_PROGRESS,30.8329,77.5466,"Sitarampur Ward 13, Himachal Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12678,Irrigation & Check Dam - Bhimpur Ward 6,Construction of check dam and water harvesting pond on nullah at Bhimpur Ward 6.,Irrigation & Check Dam,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA086,Himachal Pradesh DRDA Executive Division,4010000,2025-05-02,2025-06-02,2026-03-03,,62,66,IN_PROGRESS,31.3411,76.9966,"Bhimpur Ward 6, Himachal Pradesh",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P12679,Sports & Youth Facility - Krishnanagar Ward 9,Construction of indoor badminton court and youth club building in Krishnanagar Ward 9.,Sports & Youth Facility,ST13,Himachal Pradesh,D134,Mandi,C142,Mandi,MP142,Kangana Ranaut,IA090,Himachal Pradesh ELECTRICITY Executive Division,6220000,2025-06-14,2025-07-03,2026-02-16,,70,69,IN_PROGRESS,31.399,77.4436,"Krishnanagar Ward 9, Himachal Pradesh",5,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,143,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
